index,text,year,is_complaint_true,delay,crowding,expensive,derail,hygiene,management
368,"#AjmerSealdah Express derails: Wake up, #IndianRailways! You need to take these steps to make rail travel safer http://financialexpress.com/india-news/ajmer-sealdah-express-derails-indore-patna-train-accident-indian-railways-steps-to-make-rail-travel-safer/488790/…",2016,1,0,0,0,1,0,0
369,"Due to prevailing weather conditions following #CycloneVardha, following 17 train services are fully cancelled on 12/12/16
@RailMinIndia",2016,1,0,0,0,0,0,0
370,"अजमेर-सियालदाह एक्स्प्रेसला अपघात, २ ठार
#IndianRailways #AjmerSealdah 
@IndianRailMedia
  
 https://goo.gl/SVUm5O",2016,1,0,0,0,1,0,0
371,Kurla-Ambernath train derails near Kalyan #kurlaambernath #TrainAccident #train #indianrailways #kalyan,2016,1,0,0,0,1,0,0
372,Indian Railways' says derailment cases have gone up in 2016  http://oneindia.com/india/indian-railways-says-derailment-cases-have-gone-up-2016-2302933.html… #IndianRailways,2016,1,0,0,0,1,0,0
373,"दुर्घटना होने पर यात्रियों को मिलेगा दुगुना मुआवजा
#indianRailways #Crashed- #Compensation http://fb.me/1XmDzOLhb",2016,1,0,0,0,1,0,0
374,Man at the #IndianRailways  counter didnt have change for 2000 n he wouldn't swipe the card. Yay to #DigitalIndia ? More like #Bleh.,2016,1,0,0,0,0,0,0
375,Indian Railways economic condition is going from bad to worse. Lower freight means lower revenues.,2016,1,0,0,0,0,0,1
376,"Retweeted INC India (
@INCIndia
):

Indian Railways economic condition is going from bad to worse. Lower freight... http://fb.me/1EUx34pt4",2016,1,0,0,0,0,0,1
377,"कानपुर देहात के रुरा में रेल हादसा, दो की मौत
http://dailysunstar.com/hin/national/Kanpur-train-accident-in-Rura-countryside-two-killed.php…
#KanpurRailAccident #kanpurdehat #IndianRailways",2016,1,0,0,0,1,0,0
378,"Major investment is required to enhance the safety of Indian Railways,finance Ministry are being pursued to revive the old safety fund",2016,1,0,0,0,0,0,1
379,Indian Railways Fog bharose chal rahi hai.,2016,1,0,0,0,0,0,0
380,"#AjmerSaeldah एक्सप्रेस हादसा: कानपुर-नई दिल्ली शताब्दी (12033) रद्द की गई, रुट फिलहाल बंद #IndianRailways",2016,1,0,0,0,1,0,0
381,"15 coaches of Sealdah-Ajmer express derailed between near Kanpur
#IndianRailways",2016,1,0,0,0,1,0,0
382,"Kanchan Kanya express is dirty as hell, unclean toilets, rats more than passengers. SwachhBharat anyone? 
@sureshpprabhu
 #IndianRailways",2016,1,0,0,0,0,1,0
383,"Many trains on Kanpur-Delhi route cancelled, diverted http://bit.ly/2ifXg2y #SealdahAjmer #IndianRailways #trains #TrainAccident #kanpur",2016,1,1,0,0,0,0,0
384,"Now dey show the bogie number serial wise 1 to n no. of bogies which is completely useless
@RailMinIndia
 3/3",2015,1,0,0,0,0,0,0
385,"At Gwalior Railway station vendors overcharging shatbdi exp kitchen serving sub standard food, railways officials involvment 
@RailMinIndia",2015,1,0,0,0,0,1,1
386,"@RailMinIndia
 sir, why mineral water is being sold in twenty Rs on railway, as per print rate, Is this have approved by IRCTC, mentioned it,",2015,1,0,0,1,0,0,0
387,"@RailMinIndia
 Train 12738 dep 29th Dec, A1 AC cooling too bad.SL seats too suffocating after curtains are on. Attendant to be found nowhere.",2015,1,0,0,0,0,0,0
388,"@RailMinIndia
 Went to the General waiting room at Madgaon station. Ṭoo dirty,smelly and not at all usable. Please take action for cleanup!",2015,1,0,0,0,0,1,0
389,"@RailMinIndia
 .. Guwahati railway station platform number 6-7,they are selling mineral water for rs 20 but the MRP is Rs 15 only.",2015,1,0,0,0,0,0,0
390,"What is the logic behind having no Pantry Car in 12167 LTT BSB SUP EXP - the total journey time is more than 24 hrs. 
@RailMinIndia
 @GM_CRly",2015,1,0,0,0,0,0,1
391,"@sureshpprabhu
 @RailMinIndia
 sir pl improve waiting room facilities at stations",2015,1,0,0,0,0,0,1
392,Local trains are becoming local grocery market. No wonder if they started selling meat & fish very soon. #indianrailways,2015,1,0,0,0,0,0,0
393,My kids doll house has bigger pillows than those given by indian railways #railmantri #sureshprabhu #IndianRailways 14853 late by 6 hours,2015,1,1,0,0,0,0,0
394,"@RailMinIndia
  after years of wait we got this direct train but it's old rajdhani dilapidated train",2015,1,0,0,0,0,0,0
395,"@RailMinIndia
 
More thn a train ticket Grnl Coach passengers hve 2 pay Money 4 Shemales(Napunsak) Kindly look in to diz issue",2015,1,0,0,0,0,0,0
396,"@RailMinIndia
   rat menance water leaks it's very old train seats in bad shape pls people travel cause of no option sir request u to look in",2015,1,0,0,0,0,1,0
397,"@RailMinIndia
 - tatkal fare- rs 385. Si ideally I should have to pay rs 230. Not rs 450.",2015,1,0,0,1,0,0,0
398,"@RailMinIndia
-19610, tte asking rs 450 more for sleeper seat even if I have general ticket of rs 155. Can't charge more than tatkal fare",2015,1,0,0,1,0,0,0
399,"@Deepak_Aryan789
 @sureshpprabhu
 @RailMinIndia
 isme kya ho sakta h..jab train broke down ho chuki h..kuch bhi bhai????",2015,1,0,0,0,1,0,0
400,"@sureshpprabhu
 @RailMinIndia
 , Sir why we are not developing Ghaziabad station, it can reduce lots of load of stations of Delhi & help Noida",2015,1,0,0,0,0,0,0
401,"@RailMinIndia
 if we dnt pay thy start harrsing infront of crowrd helplese we have to give money, thr is no police security in Gnrl coaches",2015,1,0,1,0,0,0,0
402,"@RailMinIndia
 
we r suffeing this more in trains like
#hampiexpress
#haripriyaexpress travelling between hospet to Hubli vice versa
plz look",2015,1,1,0,0,0,0,0
403,"@RailMinIndia
 @sureshpprabhu
 travelled on train number 14322 bhuj bareilly express, there were cockroaches in the coach. Please take note.",2015,1,0,0,0,0,1,0
404,"@ZeeNews
 @sudhirchaudhary
 @RailMinIndia
 @sureshpprabhu
 latoke bhoot batose nahi mante railway fine kar raha hai woh sahi hai 
@dna",2015,1,0,0,0,0,0,0
405,"@RailMinIndia
 Sir, in Gujarat Express from Mumbai to Ahmadabad train and return the TC openly sale the seats without issuing slip.",2015,1,0,0,0,0,0,1
406,"@RailMinIndia
 cleaning staff are taking money (Rs. 10/_)for using toilets at 2nd class waiting hall at raipur (C.G.) railway station from us",2015,1,0,0,0,0,1,0
407,"@sureshpprabhu
 @RailMinIndia
 I sent one complaint to Indian rail 5 month ago but no reply till date, still pending MORLY/E/2015/06507",2015,1,0,0,0,0,0,1
408,"@RailMinIndia
 @GM_NRly
 @drmfzr ticket vending machines at Ludhiana st lies vacant inspite of ling queues at counters, plz create awareness",2015,1,0,0,0,0,0,1
409,"@RailMinIndia
  every Sunday in the train no 11472 ticket chekers is not visited due to this rac not cleared",2015,1,0,0,0,0,0,1
410,"@sureshpprabhu
,
@RailMinIndia
, 12926 very bad coaches. Travelling in 2A and no charging points. Absurd these r available in 3A.",2015,1,0,0,0,0,0,1
411,"@gmner_gkp
 Sir, I hv travelled with the 15203/15204 BJU-LJN Exp. Every time there is a pblm with the wrong serial of couches.
@RailMinIndia",2015,1,0,0,0,0,0,1
412,MY STORY: Our AC Coach Was Not Cooling. Until I Sent an SMS to the Indian Railways Complaint Number,2015,1,0,0,0,0,0,1
413,The phone charging socket nor working. Nobody to attend to. PNR no.4527709240. And we talk of Bullet trains.  #IndianRailways,2015,1,0,0,0,0,0,0
414,"@RailMinIndia
 2/2 continued) wheel chair; the low iron gates there are always locked; ramps on overhead bridges are too steep",2015,1,0,0,0,0,0,1
415,"@sureshpprabhu
 @RailMinIndia
 I have tagged some complains.after that the GM of EasternRailway  blocked me. Now what should I do?",2015,1,0,0,0,0,0,0
416,"@SCRailwayIndia
 @RailMinIndia
 @sureshpprabhu
 @eastcoastrail
  increase d speed or else no one will choose to board",2015,1,0,0,0,0,0,0
417,"@sureshpprabhu
 @RailMinIndia
  Odisha's passengers facing lots of problem.daily train late,drinking water,opn ghutka sells&smoking,toilets.",2015,1,1,0,0,0,1,1
418,"#indianrailways wtng at CST Stn for 3 hrs, Mandvi Exp delayed. a simple SMS to inform psngrs of delay wud be beneficial. Be Customer Centric",2015,1,1,0,0,0,0,0
419,"#Virar bound 
@InfoMumbai
 #WR trains running very late. Too much crowd &  commotion. 
@sureshpprabhu
  #IndianRailways",2015,1,1,1,0,0,0,0
420,"@sureshpprabhu
 @RailMinIndia
 plz teach to ur TTE ,how to behave to us.a poor old age lady rqst him to excuse for traveling without tickets",2015,1,0,0,0,0,0,0
421,"Why are the Indian Railways catering staff so reluctant to give coffee (in place of tea), even though it’s officially on the menu?",2014,1,0,0,0,0,0,0
422, #IndianRailways  train 9 hours late ,2014,1,1,0,0,0,0,0
423,U just need to travel once in d general compartment of indian railways to know how much India deserves to be called a super power! #sarcasm,2014,1,0,1,0,0,0,1
424,Indian Railways already heading for privatization: Congress http://wp.me/p2vkLg-QBH,2014,1,0,0,0,0,0,0
425,"Indian railways - dirty trains,dirty stations,corrupt TTEs,3rd grade food,bad security,huge delays ,complete chaos - what is great abt this?",2014,1,1,0,0,0,1,0
426,Indian Railways...tells me on phone train is on time. Reach there and find out it's delayed...by 18 hrs.,2014,1,1,0,0,0,0,0
427,Indian Railways is so bloody great - brings a guy from Assam to come and sell mineral water in a BLR-DVG train. #inefficiency personified.,2014,1,0,0,0,0,0,1
428,Big gujarati group traveling kutch express bhuj-bdts dist'ing food to their members creating nuisance for other passengers #Indianrailways,2014,1,0,0,0,0,0,0
429,To me indian Railways is a nightmare every indian is forced to use.nothing great about it,2014,1,0,0,0,0,0,1
430,"कोहरे का कहर: 7 दिन से मेरठ में अटकी है नौचंदी एक्सप्रेस, देशभर की 183 ट्रेनें लेट http://bhaskar.com/news-ht/NAT-na… #IndianRailways",2014,1,1,0,0,0,0,0
431,#IndianRailways need to be totally revamped. Better signal n systems will mean no or less delays thus saving millions. #IRCTC,2014,1,1,0,0,0,0,1
432,Get your shit together #IndianRailways !,2014,1,0,0,0,0,0,1
433,PM #Modi rules out privatisation of Indian railways...http://thehindu.com/news/prime-minister-modi-rules-out-privatisation-of-railways/article6725144.ece?ref=relatedNews…,2014,1,0,0,0,0,0,0
434,India takes almost 21 years to put a 20km railway track in North East to reality. And we talk of growth. #indianrailways,2014,1,1,0,0,0,0,0
435,Duranto is the shittiest train ever. What crappy 2nd AC. Seems like sleeper :-( #IndianRailways,2014,1,0,0,0,0,0,0
436,"A Journey Which usually took 12hrs. has already taken 22hrs.& still I haven't reached the destination.
#IndianRailways #Fog
#spoiledjourney.",2014,1,1,0,0,0,0,0
437,Good job Indian railways. You have officially fucked my entire plan for tomorrow. The top flight train with over 7 hrs delay and no updates!,2014,1,1,0,0,0,0,0
438,This better not stop in the middle of nowhere once it starts!! I am pissed as it is. Stupid railways can't do shit for real. #indianrailways,2014,1,0,0,0,0,0,0
439,"Indian #Railways need a complete revamp even though 
@PMOIndia
 @narendramoditwitter_scraping/
 has ruled out privatization of world's largest employer",2014,1,0,0,0,0,0,1
440,Indian Railways Already Heading For Privatization: Congress http://dlvr.it/7yZFc1,2014,1,0,0,0,0,0,0
441,"filthy train coach, no water in loo & bad food. Angry passengers write protest letter, demand refund #Duronto #Indianrailways #Swacchbharat.",2014,1,0,0,0,0,1,0
442,Indian Railways already heading for privatization: Congress,2014,1,0,0,0,0,0,1
443,"Ground reality of Indian Railways is worst, no matter 
@narendramodi
 want to privatised it or not. They need to improve imm. 
@sureshpprabhu",2014,1,0,0,0,0,0,1
444,"Indian Railways Already Heading For Privatization: Congress: Terming as bluff Prime Minister Narendr... http://bit.ly/1A5AHxK via 
@ndtv",2014,1,0,0,0,0,0,0
445,http://NDTV.com Top News on Indian Railways Already Heading For Privatization: Congress: Terming as bluf... http://bit.ly/1A5AHxK,2014,1,0,0,0,0,0,0
446,Indian Railways is going to the dogs. Detailed blogpost on horrible exp soon (@ New Jalpaiguri Railway Station) https://swarmapp.com/c/hFlUjpzkdbL,2014,1,0,0,0,0,0,1
447,"Won't privatize Indian Railways: PM 
@narendramodi
 http://worldnow.in/railways-will-not-be-privatized-pm-modi105112/…",2014,1,0,0,0,0,0,0
448,Please privatise #IndianRailways. I am still in the train & it arrived half an hour back. #ChandigarhShatabdi,2014,1,1,0,0,0,0,1
449,"Dear 
@PMOIndia
 @RailMinIndia
 Jammu Station needs attention. Full dustbin broken taps r horrible.Pls instruct concern",2014,1,0,0,0,0,1,0
450,"When complained of no water, TTE asks to speak to guard. Coach G1, Train 12257, Kottayam 27/12. 
@RailMinIndia
 @NarendraModi
 @SureshPPrabhu",2014,1,0,0,0,0,1,1
451,"Nothing changed as far as our dirty Railways is concerned: no water in loo. Garib Rath 12257  
@RailMinIndia
 @SouthernRailway
 @SureshPPrabhu",2014,1,0,0,0,0,1,0
452,"25 MP diye h.1kam to bnta h. Please clear 
Udp. Ahmdabad railway work problem for devpt. Boost  
@sureshpprabhu
 @narendramodi
 @RailMinIndia",2014,1,0,0,0,0,0,1
453,"NF Rly is d most Ghatia worst service provider in India. WE KN SAY AS NONSENCE RLY WORKERS in NF Rly. Train no.12509 Delayed 
@RailMinIndia",2014,1,1,0,0,0,0,1
454,"Alrdy Delayd 7hrs train no.12509. Now waiting at kamakya Rly stn more 2hrs. Pls Change ur Systems n work culture of NF Rly 
@RailMinIndia",2014,1,1,0,0,0,0,1
455,"the garbagewasbeingthrownonthe tracks.can't reallyblame the staff.rlwys needtoprovide them properfacilities. #swachhbharat 
@RailMinIndia
 2/2",2014,1,0,0,0,0,1,1
456,"appaled to see #swachhbharat 
@RailMinIndia
 being blown to smithereens bythe rlwy staffon ysr-hwh duronto.although thetrain waskept clean 1/2",2014,1,0,0,0,0,1,0
457,"Think twice b4 to travel by rail under NF Rly. NO SECURE, NO TIMING etc. due to their work culture. 
@RailMinIndia
 @guwahaticity
 @guwahati",2014,1,0,0,0,0,0,1
458,"So 
@RailMinIndia
 is hitting people hard with #Tatkal. Charging nearly double. Even a Medical emergency will hit now. 
@PMOIndia
 @narendramodi",2014,1,0,0,1,0,0,0
459,"Cleanliness in Railway is a good step but clearing of Crowds will be far better step. 
@ngp_pradeep
 @SachsR
 @RailMinIndia
 @narendramodi",2014,1,0,1,0,0,1,0
460,"@sjsuspartan
 @sureshpprabhu
 @RailMinIndia
  many ppl across india die coz of railway crossin. request u to built suff bridges atleast nr stn",2014,1,0,0,0,0,0,0
461,"Many foreign tourists are simply laughing seeing the state of the toilets on our GaribRath 12257  
@RailMinIndia
 @SureshPPrabhu",2014,1,0,0,0,0,1,0
462,"Dear 
@RailMinIndia
 - train delayed by 12hrs. We have a long way to go!! Start with something to counter fog in winters? 
@sureshpprabhu",2014,1,1,0,0,0,0,0
463,"""
@RailMinIndia
 4302526135 pnr photo proof of bedbugs on karwar express 2nd ac. Very disappointed with service",2014,1,0,0,0,0,1,0
464,"Who will allow to stick the unwanted posters inside the train. Make it clean the coach. 
@RailMinIndia
 @sureshpprabhu",2014,1,0,0,0,0,1,0
465,"Cockroaches in the compartment #IndianRailways 
@RailMinIndia",2014,1,0,0,0,0,1,0
466,"""
@subbureddy
: ""
@RailMinIndia
 4302526135 pnr photo proof of bedbugs on karwar express 2nd ac. ""
@bibekdebroy",2014,1,0,0,0,0,1,0
467,".
@RailMinIndia
 @sureshpprabhu
 @TourismGoa
 Can someone explain the discrepancy, please? 
Jai Ho #IndianRailways",2014,1,0,0,0,0,0,0
468,"Dear 
@RailMinIndia
 @sureshpprabhu
 @manojsinhabjp
 This is to draw ur attention on state of EMU/DEMUs !! 
@narendramodi",2014,1,0,0,0,0,0,1
469,"I'm pretty sure that can't be a worse user experience than the Indian Railways 
@RailMinIndia
 139 helpline for delayed trains  #UX #EpicFail",2014,1,1,0,0,0,0,0
470,"Tried booking a Tatkal ticket. 10:04 a.m, At the time of making pymt, Avbl 32, by end of pymt (10:04), WL6. IRCTC Racket?. 
@RailMinIndia",2014,1,0,0,0,0,0,0
471,"Tatkal racket continues. At 10:04 am the seats which were fully available AND Waitlisted in 4 minutes! 
@narendramodi
 @RailMinIndia",2014,1,0,0,0,0,0,1
472,"@BishwaNathSingh
 @RailMinIndia
 @sureshpprabhu
 Looplines of100KM area stations must B conected to run pasenger&goods trains why stop fr fast",2014,1,0,0,0,0,0,0
473,"@RailMinIndia
 travelling in train 2931 coach C6 coach is very dirty , toilets stinking in whole of coach.Difficult to breathe 
@PMOIndia",2014,1,0,0,0,0,1,0
474,"@sureshpprabhu
 @RailMinIndia
 worst ever journey on Rajdhani... still struggling to reach patna after 17.30 hours on board",2014,1,1,0,0,0,0,0
475,"@RailMinIndia
 is not updating the train status either on the station or on mobile app which is proving to be prob among commuters",2014,1,0,0,0,0,0,1
476,"@RailMinIndia
 Would the Ministry explain the extra ordinary delay in commencement of Kalka Katra/Chandigarh train ? IS it political ?",2014,1,1,0,0,0,0,0
477,"@RailMinIndia
 Many 1000km+ express/SF trains have too many intermediate stops. These need to be removed, served by regional trains instead.",2014,1,0,0,0,0,0,1
478,"@vadakkus
 @RailMinIndia
 @sureshpprabhu
  colleague travelling bedbugs rats and snakes Train no 16532 Karwar exp wtf",2014,1,0,0,0,0,1,0
479,"@OmiTheRajan wish 
@RailMinIndia
 gave the highest contributing sector proper services..its a war daily..",2014,1,0,0,0,0,0,1
480," “
@ibnlive
: Bihar: Ajmer-Sealdah Express train runs over 5 men in Rohtas http://ibnlive.in.com/news/bihar-ajmersealdah-express-train-runs-over-5-men-in-rohtas/520071-3-232.html…” 
@RailMinIndia",2014,1,0,0,0,1,0,0
481,"Dear 
@RailMinIndia
 , pls allow mobile ticket booking from 8 AM-12 PM.Not sure why this restriction is imposed",2014,1,0,0,0,0,0,1
482,"The promises made my 
@RailMinIndia
 are not being implemented. People are suffering even in the N'capital forget about small cities.",2014,1,0,0,0,0,0,1
483,"@sureshpprabhu
 ""९ महिन्यात जवळजवळ ४५०० फर्या रद्द झाल्या"" मुंबई लोकलच्या, बुलेट पेक्षा यामध्ये लक्ष घालावे 
@RailMinIndia",2014,1,1,0,0,0,0,0
484,"Booked a tatkal ticket in urgency and train got 24 hours late 
@IRCTC_Ltd
 says no refund in any case by 
@RailMinIndia
 Why?? 
@narendramodi",2014,1,1,0,0,0,0,0
485,"Passengers of #PatnaRajdhani angry after they served stale food on board. 
@RailMinIndia",2014,1,0,0,0,0,1,0
486,"Kohra Ne Machaya Keher. :p
Hate it when your train gets delayed. Kuch to karo #IndianRailways ka. 
@sureshpprabhu
 @RailMinIndia",2014,1,1,0,0,0,0,0
